Street,Area,City,Price,Alicuota,sqms,sqm_cov,Rooms,Toilets,Garages,Url,PricePerSqm,lat,lng
República de El Salvador N36-110 entre Suecia y Naciones Unidas,Centro Norte,Quito,800,['1'],70,['70'],['2'],['2'],['1'],https://www.plusvalia.com/propiedades/departamento-amoblado-de-2-dorm.-en-metro-plaza-57996988.html,11.428571428571429,-0.1788551,-78.4796081
LA CORUÑA,González Suárez,Quito,3700,['1'],350,['300'],['3'],['3'],['3'],https://www.plusvalia.com/propiedades/arriendo-hermoso-ph-de-300-m-sup2--con-vista-la-57729886.html,10.571428571428571,-0.1955935,-78.4803367
La Coruña,González Suárez,Quito,2000,['1'],260,['260'],['3'],['2'],['4'],https://www.plusvalia.com/propiedades/hermoso-departamento-de-lujo-semi-amoblado-en-la-57928218.html,7.6923076923076925,-0.1955935,-78.4803367
,El Batán,Quito,2500,['0'],380,['380'],['4'],['4'],['3'],https://www.plusvalia.com/propiedades/hermoso-departamento-en-alquiler-57702932.html,6.578947368421052,-0.1630886,-78.4628632
LA Primavera,Cumbayá,Quito,650,['40'],150,['150'],['2'],['2'],['2'],https://www.plusvalia.com/propiedades/comodo-departamento-de-renta-en-la-primavera-57914933.html,4.333333333333333,-0.2157902,-78.4344864
La Coruña,Centro Norte,Quito,1300,['1'],140,['140'],['2'],['2'],['2'],https://www.plusvalia.com/propiedades/lindo-departamento-amoblado-en-renta-2-dorm.-sector-la-57825468.html,9.285714285714286,-0.2015864,-78.4828962
,El Bosque ,Quito,780,['0'],220,['160'],['3'],['2'],['2'],https://www.plusvalia.com/propiedades/arriendo-departamento-3-dorm.-terraza-patio.-sector-57869396.html,3.5454545454545454,-0.1637022,-78.4993452
Bosmediano,Bellavista,Quito,600,['120'],115,['90'],['2'],['2'],['2'],https://www.plusvalia.com/propiedades/arriendo-2-dorm.-bellavista-semi-amoblado-lourdes-57814744.html,5.217391304347826,-0.1857664,-78.4777956
Bosmediano ,Bellavista,Quito,1402,['202'],235,['175'],['3'],['3'],['2'],https://www.plusvalia.com/propiedades/lindo-dpto-duplex-de-arriendo-amoblado-por-estrenar-57808930.html,5.965957446808511,-0.1857664,-78.4777956
,Centro Norte,Quito,960,['240'],240,['240'],['3'],['3'],['2'],https://www.plusvalia.com/propiedades/rento-amplio-departamento-con-vista-republica-del-57838537.html,4.0,-0.1775545,-78.4862109
Av. Gonzales Suarez y José Bosmediano,Bellavista,Quito,750,['177'],195,['180'],['3'],['3'],['1'],https://www.plusvalia.com/propiedades/arriendo-departamento-grande-bellavista-58011397.html,3.8461538461538463,-0.1880573,-78.4768993
República del Salvador,Centro Norte,Quito,750,['1'],110,['110'],['2'],['2'],['3'],https://www.plusvalia.com/propiedades/departamento-amoblado-de-arriendo-republica-del-57694916.html,6.818181818181818,-0.1816018,-78.48028
Pasaje Almeida,Conocoto,Quito,480,['1'],250,['250'],['5'],['2'],['1'],https://www.plusvalia.com/propiedades/en-renta-departamento-duplex-de-5-dorm.-conocoto-57729872.html,1.92,-0.2899525,-78.48574219999999
Occidental y Manuel Valdiviezo,Norte de Quito,Quito,230,['1'],44,['44'],['1'],['1'],['0'],https://www.plusvalia.com/propiedades/de-oportunidad!-suite-en-renta-incluido-todos-los-57924389.html,5.2272727272727275,-0.1483213,-78.49832169999999
Centro Historico,Centro de Quito,Quito,350,['0'],100,['100'],['3'],['1'],['0'],https://www.plusvalia.com/propiedades/arriendo-departamento-3-dorm.-centro-historico-58005492.html,3.5,-0.2188216,-78.5135489
,Bellavista,Quito,1200,['200'],200,['190'],['3'],['2'],['2'],https://www.plusvalia.com/propiedades/arriendo-departamento-bellavista-57759933.html,6.0,-0.1872127,-78.4759048
Gonzalez Suarez,González Suárez,Quito,1000,['200'],220,['220'],['3'],['2'],['2'],https://www.plusvalia.com/propiedades/gonzalez-suarez-departamento-220-m-sup2--piso-alto-57997564.html,4.545454545454546,-0.197548,-78.4801671
,González Suárez,Quito,900,['0'],200,['200'],['4'],['4'],['3'],https://www.plusvalia.com/propiedades/casa-de-arriendo-alquiler-de-casa-en-centro-norte-58006058.html,4.5,-0.197548,-78.4801671
,Centro Norte,Quito,480,['80'],75,['75'],['2'],['1'],['1'],https://www.plusvalia.com/propiedades/lindo-departamento-orellana-57826255.html,6.4,-0.1775545,-78.4862109
Mariano Paredes,Ponceano,Quito,410,['10'],180,['180'],['4'],['2'],['1'],https://www.plusvalia.com/propiedades/en-renta-departamento-en-ponceano-57919430.html,2.2777777777777777,-0.1001616,-78.48110989999999
sector quito tenis,Quito Tenis,Quito,1500,['1'],271,['271'],['3'],['3'],['2'],https://www.plusvalia.com/propiedades/me-sector-quito-tenis-rento-precioso-departamento!-57741112.html,5.535055350553505,-0.1659935,-78.4936632
,Centro Norte,Quito,600,['80'],75,['75'],['2'],['2'],['1'],https://www.plusvalia.com/propiedades/rento-departamento-de-dos-dorm.-con-parqueadero-sector-57774335.html,8.0,-0.1775545,-78.4862109
,Los Chillos,Quito,600,['0'],150,['120'],['3'],['3'],['2'],https://www.plusvalia.com/propiedades/se-alquila-departamento-duplex-de-3-dorm.-en-valle-de-57754021.html,4.0,-0.2783826,-78.5409063
Centro nororiente,El Batán,Quito,740,['150'],150,['150'],['3'],['2'],['2'],https://www.plusvalia.com/propiedades/inmobusiness-arrienda-departamento-en-jardines-del-57713964.html,4.933333333333334,-0.1630886,-78.4628632
Tomas de Berlanga  e Isla San Cristobal,Centro Norte,Quito,645,['0'],180,['135'],['4'],['1'],['2'],https://www.plusvalia.com/propiedades/departamento-en-alquiler-sector-jipijapa-57832730.html,3.5833333333333335,-0.1645539,-78.48202429999999
Av. Jaime Roldos Aguilera y Francisco Sanchez,Carcelén,Quito,350,['1'],184,['184'],['4'],['3'],['1'],https://www.plusvalia.com/propiedades/rento-departamento-en-carcelen-57908870.html,1.9021739130434783,-0.0834162,-78.4701875
Quito Tenis,Quito Tenis,Quito,1000,['160'],210,['180'],['3'],['3'],['2'],https://www.plusvalia.com/propiedades/departamento-en-venta-renta-quito-tenis-57732327.html,4.761904761904762,-0.1659935,-78.4936632
Urb. Colinas del Pichincha,El Bosque ,Quito,1800,['0'],348,['341'],['3'],['3'],['2'],https://www.plusvalia.com/propiedades/venta-o-renta-departamento-amoblado-de-lujo-con-vista-57773292.html,5.172413793103448,-0.1709078,-78.5004228
quicentro,Centro Norte,Quito,720,['1'],140,['140'],['2'],['2'],['1'],https://www.plusvalia.com/propiedades/rento-departamento-amoblado-2-dorm.-quicentro-57724945.html,5.142857142857143,-0.1761841,-78.4793361
Luis Cordero y paez,Centro de Quito,Quito,700,['0'],260,['255'],['3'],['3'],['2'],https://www.plusvalia.com/propiedades/renta-mariscal-3-dorm.-255-m-$700-57762716.html,2.6923076923076925,-0.1996123,-78.4949288
Ignacio Bossano ,La Carolina,Quito,950,['1'],90,['90'],['3'],['2'],['1'],https://www.plusvalia.com/propiedades/hermoso-departamento-amoblado-de-renta-57781381.html,10.555555555555555,-0.1891265,-78.4784038
,La Carolina,Quito,560,['0'],86,['86'],['2'],['2'],['1'],https://www.plusvalia.com/propiedades/departamento-de-arriendo-2-habitaciones-la-carolina-58006103.html,6.511627906976744,-0.1854961,-78.4837189
quicentro,La Carolina,Quito,450,['115'],156,['126'],['2'],['2'],['2'],https://www.plusvalia.com/propiedades/renta-departamento-2-dorm.-duplex-quicentro-57775734.html,2.8846153846153846,-0.1833049,-78.48369079999999
Vicente Heredia,El Pinar,Quito,390,['55'],150,['110'],['3'],['2'],['1'],https://www.plusvalia.com/propiedades/rento-departamento-de-3-dorm.-el-pinar-alto-57772350.html,2.6,-0.2077932,-78.5197134
MASTODONTES ,Carcelén,Quito,450,['1'],130,['130'],['3'],['1'],['1'],https://www.plusvalia.com/propiedades/rento-hermoso-y-grande-departamento-sector-mastodontes-57859478.html,3.4615384615384617,-0.08861999999999999,-78.4631169
cumbaya,Cumbayá,Quito,2000,['1'],300,['270'],['3'],['3'],['4'],https://www.plusvalia.com/propiedades/celular-0-9-9-7-1-8-8-8-5-1-cumbaya-$2.000-incluye-57811540.html,6.666666666666667,-0.1806532,-78.4678382
Guayacane y Orquideas,Amagasí,Quito,445,['85'],120,['120'],['3'],['2'],['2'],https://www.plusvalia.com/propiedades/departamento-de-renta-sector-embajada-americana-57788715.html,3.7083333333333335,-0.1387412,-78.4666305
,La Carolina,Quito,700,['150'],230,['230'],['3'],['2'],['2'],https://www.plusvalia.com/propiedades/carolina-departamento-de-230-m-sup2--3-dorm.-57921015.html,3.0434782608695654,-0.1854961,-78.4837189
Cumbayá,Cumbayá,Quito,700,['99'],190,['154'],['3'],['2'],['2'],https://www.plusvalia.com/propiedades/alquiler-departamento-3-dorm.-conjunto-privado-58004068.html,3.6842105263157894,-0.1806532,-78.4678382
Amplio Departamento,Norte de Quito,Quito,2000,['90'],400,['400'],['3'],['3'],['4'],https://www.plusvalia.com/propiedades/venta-o-renta-campo-alegre-amplio-departamento-400-m-57995509.html,5.0,-0.3122637,-78.54190489999999
Eloy alfaro,La Carolina,Quito,580,['1'],85,['68'],['2'],['2'],['1'],https://www.plusvalia.com/propiedades/vendo-o-rento-hermoso-departamento-sector-la-carolina-57710145.html,6.823529411764706,-0.1902547,-78.48499919999999
quito la carolina ,Centro Norte,Quito,620,['1'],75,['75'],['2'],['2'],['1'],https://www.plusvalia.com/propiedades/me-sector-la-carolina-rento-lindo-departamento!-57723081.html,8.266666666666667,-0.1854961,-78.4837189
AV. 6 DE DICIEMBRE Y MARIANO BUSTAMANTE CALIFONIA ALTA,Norte de Quito,Quito,750,['60'],330,['300'],['0'],['5'],['3'],https://www.plusvalia.com/propiedades/oportunidad-hermoso-ph-duplex-con-hermosa-vista-57760954.html,2.272727272727273,-0.1320414,-78.4753096
Santa Lucia Alta,Cumbayá,Quito,2000,['340'],210,['210'],['3'],['3'],['2'],https://www.plusvalia.com/propiedades/departamento-moderno-en-alquiler-amueblado-cumbaya-57816417.html,9.523809523809524,-0.1264767,-78.4773646
,Cumbayá,Quito,1000,['182'],120,['120'],['3'],['2'],['2'],https://www.plusvalia.com/propiedades/cumbaya-renta-depto-3-dornitorios-58005412.html,8.333333333333334,-0.2107252,-78.44108949999999
,Cumbayá,Quito,700,['0'],250,['250'],['3'],['3'],['1'],https://www.plusvalia.com/propiedades/se-arrienda-departamento-amplio-la-primavera-57827986.html,2.8,-0.2107252,-78.44108949999999
,La Carolina,Quito,1200,['0'],215,['200'],['3'],['3'],['1'],https://www.plusvalia.com/propiedades/gaspar-de-villaroel-renta-departamento-amoblado-amplio-57810088.html,5.5813953488372094,-0.1854961,-78.4837189
LA Primavera,Cumbayá,Quito,750,['0'],96,['96'],['3'],['2'],['2'],https://www.plusvalia.com/propiedades/espectacular-departamento-de-arriendo-ubicado-en-la-57858720.html,7.8125,-0.2157902,-78.4344864
AV DE LOS GRANADOS,El Batán,Quito,375,['25'],135,['135'],['3'],['1'],['1'],https://www.plusvalia.com/propiedades/arriendo-departamento-duplex-3-habitaciones-sector-el-57748898.html,2.7777777777777777,-0.1666555,-78.4701474
GONZALEZ SUAREZ,González Suárez,Quito,1800,['300'],260,['226'],['3'],['3'],['2'],https://www.plusvalia.com/propiedades/departamento-en-venta-renta-gonzalez-suarez-57800740.html,6.923076923076923,-0.197548,-78.4801671
CORUÑA,Centro Norte,Quito,2000,['210'],175,['155'],['3'],['2'],['2'],https://www.plusvalia.com/propiedades/lujoso-departamento-de-arriendo-sector-la-paz-57795654.html,11.428571428571429,-0.2015864,-78.4828962
,Cumbayá,Quito,2350,['185'],195,['165'],['3'],['3'],['2'],https://www.plusvalia.com/propiedades/amoblado.-elegante-departamento.-vista-al-valle-57869834.html,12.051282051282051,-0.2107252,-78.44108949999999
,Centro Norte,Quito,400,['0'],70,['58'],['1'],['1'],['1'],https://www.plusvalia.com/propiedades/arriendo-suite-sin-muebles-carolina-57730208.html,5.714285714285714,-0.1775545,-78.4862109
Monjas,Sur de Quito,Quito,465,['0'],150,['150'],['0'],['2'],['1'],https://www.plusvalia.com/propiedades/monjas-departamento-amoblado-150-m-sup2--3-57760753.html,3.1,-0.2281179,-78.4841193
bellavista,Centro Norte,Quito,700,['1'],120,['85'],['0'],['2'],['2'],https://www.plusvalia.com/propiedades/cell-0-9-9-7-1-8-8-8-5-1-bellavista-$700-incluido-57993008.html,5.833333333333333,-0.1202761,-78.5082973
,El Batán,Quito,660,['0'],225,['220'],['3'],['2'],['1'],https://www.plusvalia.com/propiedades/rento-o-vendo-apartamento-amplio-sector-el-batan-57859496.html,2.933333333333333,-0.1630886,-78.4628632
,González Suárez,Quito,680,['0'],100,['87'],['0'],['0'],['2'],https://www.plusvalia.com/propiedades/departamento-en-arriendo-en-la-paz-57996477.html,6.8,-0.197548,-78.4801671
,Centro Norte,Quito,1200,['270'],80,['80'],['2'],['2'],['1'],https://www.plusvalia.com/propiedades/departamento-en-el-marriot-totalmente-amoblado-57778246.html,15.0,-0.1775545,-78.4862109
,Norte de Quito,Quito,448,['0'],76,['76'],['2'],['1'],['1'],https://www.plusvalia.com/propiedades/oficina-en-arriendo-gaspar-de-villaroel-norte-57807832.html,5.894736842105263,-0.3122637,-78.54190489999999
MIRAVALLE,Miravalle,Quito,1600,['0'],240,['240'],['3'],['4'],['2'],https://www.plusvalia.com/propiedades/arriendo-departamento-penthouse-sector-miravalle-57988743.html,6.666666666666667,-0.2063442,-78.48019430000001
Edificio ATELIER. Av 6 de Diciembre N34-154 y Checoslovaquia,Norte de Quito,Quito,1050,['0'],73,['73'],['1'],['1'],['0'],https://www.plusvalia.com/propiedades/arriendo-departamento-amoblado-1-habitacion.-edf.-57786348.html,14.383561643835616,-0.1845554,-78.4786154
,Norte de Quito,Quito,450,['0'],140,['140'],['3'],['2'],['0'],https://www.plusvalia.com/propiedades/arriendo-oficina-de-3-dorm.-sector-rio-coca-57751284.html,3.2142857142857144,-0.3122637,-78.54190489999999
Hidalgo de pinto,Quito Tenis,Quito,1000,['0'],260,['140'],['3'],['2'],['2'],https://www.plusvalia.com/propiedades/arriendo-departamento-amplio-clarito-quito-tennis-57818987.html,3.8461538461538463,-0.1652329,-78.4932705
La Floresta,Centro Norte,Quito,580,['0'],114,['114'],['3'],['2'],['1'],https://www.plusvalia.com/propiedades/la-floresta-departamento-114-m-sup2--3-57758888.html,5.087719298245614,-0.2096097,-78.4851396
Mariano Paredes,Ponceano,Quito,500,['1'],112,['112'],['3'],['2'],['2'],https://www.plusvalia.com/propiedades/0-9-6-9-0-6-0-4-32-3-renta-departamento-3-dorm.-57912599.html,4.464285714285714,-0.1001616,-78.48110989999999
SIERRA DEL MORAL - LOMAS DE MONTESERRIN,Monteserrín,Quito,1000,['1'],118,['98'],['2'],['1'],['1'],https://www.plusvalia.com/propiedades/hermoso-duplex-amoblado-2-dorm-118-m-sup2--con-57920262.html,8.474576271186441,-0.1598569,-78.4514154
Av. Gaspar de Villarroel y Av. 6 de Dic,Centro Norte,Quito,2400,['100'],500,['300'],['3'],['3'],['2'],https://www.plusvalia.com/propiedades/$238.000-inversion-hermoso-penthouse-300-m-sup2--57905495.html,4.8,-0.1709593,-78.4762173
CALLE EL BATAN Y 6 DE DICIEMBRE,Centro de Quito,Quito,750,['150'],130,['130'],['3'],['2'],['2'],https://www.plusvalia.com/propiedades/renta-departamento-3-dorm.-sector-colegio-benalcazar-57781439.html,5.769230769230769,-0.1950847,-78.4827159
,Centro Norte,Quito,550,['0'],90,['90'],['2'],['1'],['1'],https://www.plusvalia.com/propiedades/rento-dpto-amoblado-2-dorm.-granda-centeno-57996981.html,6.111111111111111,-0.1775545,-78.4862109
REPUBLICA DEL SALVADOR,Centro Norte,Quito,900,['100'],90,['90'],['2'],['2'],['1'],https://www.plusvalia.com/propiedades/arriendo-departamento-de-dos-dorm.-amoblado-57736186.html,10.0,-0.1816018,-78.48028
Mariana de jesus citimed,Centro Norte,Quito,650,['0'],120,['120'],['3'],['2'],['1'],https://www.plusvalia.com/propiedades/c-hosp.-metropolitano-departamento-de-120-m-sup2--en-57989080.html,5.416666666666667,-0.1836806,-78.5022415
GONZÁLEZ SUÁREZ,González Suárez,Quito,750,['100'],78,['78'],['2'],['2'],['1'],https://www.plusvalia.com/propiedades/renta-departamento-2-dorm.-sector-gonzalez-suarez-57793959.html,9.615384615384615,-0.197548,-78.4801671
Avenida Eloy Alfaro y Catalina de Aldaz,La Carolina,Quito,1100,['0'],80,['80'],['2'],['2'],['0'],https://www.plusvalia.com/propiedades/rento-departamento-amoblado-de-dos-dorm.-58005934.html,13.75,-0.1847872,-78.47712369999999
Monteserrin ,Monteserrín,Quito,550,['1'],74,['74'],['2'],['1'],['1'],https://www.plusvalia.com/propiedades/rento-departamento-74-m-sup2-.-sector-monteserrin-57909435.html,7.4324324324324325,-0.1567987,-78.46240639999999
Portugal y Luxemburgo,Centro Norte,Quito,520,['0'],55,['55'],['1'],['2'],['1'],https://www.plusvalia.com/propiedades/rento-suite-amoblada-republica-del-salvador-57995562.html,9.454545454545455,-0.1816806,-78.48111569999999
Cumbaya,Cumbayá,Quito,1100,['0'],165,['2'],['2'],['2'],['0'],https://www.plusvalia.com/propiedades/departamento-cumbaya-57863787.html,6.666666666666667,-0.1806532,-78.4678382
6 de diciembre,Centro Norte,Quito,585,['85'],110,['110'],['3'],['2'],['1'],https://www.plusvalia.com/propiedades/se-arrienda-departamento-en-la-6-de-diciembre-$585-57769470.html,5.318181818181818,-0.1677047,-78.4773256
,Centro Norte,Quito,1000,['170'],210,['169'],['3'],['3'],['2'],https://www.plusvalia.com/propiedades/departamento-con-vista-sector-carolina-210-m-sup2-57913369.html,4.761904761904762,-0.1775545,-78.4862109
PORTUGAL y CATALINA  ALDAZ,El Batán,Quito,1200,['200'],112,['104'],['3'],['2'],['1'],https://www.plusvalia.com/propiedades/en-bristol-arriendo-departamento-amoblado-3-dorm.-57905633.html,10.714285714285714,-0.1820592,-78.4771389
BELLAVISTA,Bellavista,Quito,800,['180'],100,['85'],['2'],['2'],['2'],https://www.plusvalia.com/propiedades/departamento-amoblado-de-renta-bellavista-57828971.html,8.0,-0.1817274,-78.4754603
centro norte,González Suárez,Quito,4000,['0'],413,['189'],['3'],['2'],['2'],https://www.plusvalia.com/propiedades/multinacionales-diplomaticos-por-estrenar-ph-de-lujo-57764795.html,9.685230024213075,-0.2020253,-78.4798593
Eloy Alfaro y Shyris,La Carolina,Quito,800,['122'],120,['105'],['2'],['1'],['1'],https://www.plusvalia.com/propiedades/carolina-amoblado-2-dorm.-57736720.html,6.666666666666667,-0.1889964,-78.48272209999999
,Centro Norte,Quito,480,['0'],84,['75'],['2'],['0'],['1'],https://www.plusvalia.com/propiedades/rento-dpto-2-dorm.-mas-estudio-75-m-mas-parqueo-y-57805391.html,5.714285714285714,-0.1775545,-78.4862109
sector quito tenis,Quito Tenis,Quito,1250,['1'],200,['200'],['3'],['4'],['1'],https://www.plusvalia.com/propiedades/me-sector-quito-tenis-lindo-y-amplio-departamento-en-57746040.html,6.25,-0.1659935,-78.4936632
La Carolina,Centro Norte,Quito,500,['0'],75,['75'],['2'],['1'],['1'],https://www.plusvalia.com/propiedades/la-carolina-departamento-75-m-sup2--2-habitaciones-57864172.html,6.666666666666667,-0.1854961,-78.4837189
La Floresta,Centro Norte,Quito,800,['1'],180,['180'],['3'],['2'],['1'],https://www.plusvalia.com/propiedades/departamento-de-3-dorm.-en-renta-semi-amoblado-en-la-57797809.html,4.444444444444445,-0.2096097,-78.4851396
Portugal y República del Salvador,La Carolina,Quito,1100,['0'],110,['110'],['3'],['2'],['1'],https://www.plusvalia.com/propiedades/portugal-3-hab-amoblado-piscina-moderno-57987600.html,10.0,-0.1797416,-78.4796789
Monteserrin,Quito,Pichincha,1400,['40'],370,['290'],['4'],['5'],['2'],https://www.plusvalia.com/propiedades/arriendo-departamento-290-m-sup2--monteserrin-57798121.html,3.7837837837837838,-0.1567987,-78.46240639999999
gonzalez suarez,Centro Norte,Quito,700,['1'],110,['90'],['2'],['2'],['2'],https://www.plusvalia.com/propiedades/celular-0-9-9-7-1-8-8-8-5-1-v$700-incluido-alicuota-57966799.html,6.363636363636363,-0.197548,-78.4801671
,Monteserrín,Quito,600,['0'],75,['75'],['2'],['2'],['1'],https://www.plusvalia.com/propiedades/arriendo-departamento-de-2-dorm.-sector-monteserrin-57764762.html,8.0,-0.1567987,-78.46240639999999
Republica del Salvador ,Norte de Quito,Quito,700,['50'],110,['110'],['2'],['2'],['2'],https://www.plusvalia.com/propiedades/republica-del-salvador-renta-de-departamento-57780381.html,6.363636363636363,-0.1816018,-78.48028
,La Carolina,Quito,600,['150'],85,['85'],['2'],['1'],['2'],https://www.plusvalia.com/propiedades/rento-excelente-departamento-amoblado-sector-portugal-58009112.html,7.0588235294117645,-0.1854961,-78.4837189
